,title,address,city,state,zipcode,price,date_sold,readable_date_sold,bedrooms,bathrooms,living_area,lot_size,year_built,home_type,home_status,finished_SqFt,total_rooms,neighborhood,DATE,bed_bath,lot_finish,age,p_sqft,finishedsqft_rooms,index,adjusted_price,adj_p_sqft,adj_price_m,group,zpid
171,920000,227 W Canton St APT 4,Boston,MA,02116,920000.0,1535569200000,2018-08-29,2,1.0,909,909,1900,CONDO,RECENTLY_SOLD,909.0,4.0,Back Bay,2018-08-01,2.0,1.0,118,1012.1012101210121,227.25,202.69568999999998,970427.738251366,1067.577269803483,0.970427738251366,high_price_high_freq,59170985
172,1070000,12 Worcester Sq APT 5,Boston,MA,02118,1070000.0,1535569200000,2018-08-29,2,1.0,1080,1080,1910,CONDO,RECENTLY_SOLD,1080.0,5.0,South End,2018-08-01,2.0,1.0,108,990.7407407407408,216.0,202.69568999999998,1128649.6520966974,1045.0459741636087,1.1286496520966973,high_price_high_freq,81856300
173,490000,650 South St # 1,Boston,MA,02131,490000.0,1535554800000,2018-08-29,3,1.0,1218,1218,1910,CONDO,RECENTLY_SOLD,1218.0,6.0,Roslindale,2018-08-01,3.0,1.0,108,402.2988505747126,203.0,202.69568999999998,516858.2518947493,424.3499605047203,0.5168582518947493,low_price_high_freq,120921790
174,548000,681 E 8th St APT 1,Boston,MA,02127,548000.0,1535554800000,2018-08-29,2,1.0,757,757,1875,CONDO,RECENTLY_SOLD,757.0,4.0,South Boston,2018-08-01,2.0,1.0,143,723.9101717305152,189.25,202.69568999999998,578037.391914944,763.5896854886976,0.5780373919149441,low_price_high_freq,90137529
175,335000,390 Riverway APT 23,Boston,MA,02115,335000.0,1535526000000,2018-08-29,1,1.0,489,489,1900,CONDO,RECENTLY_SOLD,489.0,3.0,Mission Hill,2018-08-01,1.0,1.0,118,685.0715746421267,163.0,202.69568999999998,353362.2742545735,722.6222377394141,0.3533622742545735,low_freq,59171375
176,1430000,162 W Concord St # 3,Boston,MA,02118,1430000.0,1535526000000,2018-08-29,3,2.0,1294,1294,1899,CONDO,RECENTLY_SOLD,1294.0,6.0,South End,2018-08-01,1.5,1.0,119,1105.1004636785162,215.66666666666666,202.69568999999998,1508382.245325493,1165.67406903052,1.508382245325493,high_price_high_freq,67094823
177,500000,26 Armstrong St # 3,Boston,MA,02130,500000.0,1535526000000,2018-08-29,2,1.0,812,816,1905,CONDO,RECENTLY_SOLD,812.0,4.0,Jamaica Plain,2018-08-01,2.0,1.0049261083743843,113,615.7635467980296,203.0,202.69568999999998,527406.379484438,649.5152456704901,0.527406379484438,low_price_high_freq,67096350
178,750000,62 Telegraph St # 1,Boston,MA,02127,750000.0,1535526000000,2018-08-29,2,2.0,1637,1637,1840,CONDO,RECENTLY_SOLD,1637.0,5.0,South Boston,2018-08-01,1.0,1.0,178,458.1551618814905,327.4,202.69568999999998,791109.569226657,483.2679103400471,0.7911095692266571,low_price_high_freq,120937726
179,529000,66 High St APT 1,Boston,MA,02129,529000.0,1535526000000,2018-08-29,1,1.0,734,871,1910,CONDO,RECENTLY_SOLD,734.0,3.0,Charlestown,2018-08-01,1.0,1.1866485013623977,108,720.708446866485,244.66666666666666,202.69568999999998,557995.9494945355,760.2124652514107,0.5579959494945355,low_price_high_freq,102981449
180,260000,50 Seymour St APT 8,Boston,MA,02131,260000.0,1535526000000,2018-08-29,2,1.0,890,890,1967,CONDO,RECENTLY_SOLD,890.0,5.0,Roslindale,2018-08-01,2.0,1.0,51,292.13483146067415,178.0,202.69568999999998,274251.3173319078,308.1475475639414,0.27425131733190783,low_price_high_freq,59147145
181,950000,61 Farragut Rd # 3,Boston,MA,02127,950000.0,1535526000000,2018-08-29,3,2.0,1400,1358,1905,CONDO,RECENTLY_SOLD,1400.0,6.0,South Boston,2018-08-01,1.5,0.97,113,678.5714285714286,233.33333333333334,202.69568999999998,1002072.1210204323,715.7658007288802,1.0020721210204324,low_price_high_freq,59211442
182,6150000,90 Marlborough St APT 7,Boston,MA,02116,6150000.0,1533150000000,2018-08-01,1,1.0,580,2613,1910,APARTMENT,RECENTLY_SOLD,580.0,7.0,Back Bay,2018-08-01,1.0,4.505172413793104,108,10603.448275862069,82.85714285714286,202.69568999999998,6487098.467658588,11184.652530445841,6.487098467658588,high_price_high_freq,59166836
183,5575000,220 Boylston St APT 1208,Boston,MA,02116,5575000.0,1534316400000,2018-08-15,3,3.5,2733,1777,1985,CONDO,RECENTLY_SOLD,2733.0,6.0,Back Bay,2018-08-01,0.8571428571428571,0.6502012440541529,33,2039.882912550311,455.5,202.69568999999998,5880581.131251484,2151.69452296066,5.880581131251484,high_price_high_freq,59176139
184,5400000,220 Boylston St APT 1612,Boston,MA,02116,5400000.0,1534316400000,2018-08-15,2,3.0,1705,1705,1985,CONDO,RECENTLY_SOLD,1705.0,4.0,Back Bay,2018-08-01,0.6666666666666666,1.0,33,3167.155425219941,426.25,202.69568999999998,5695988.898431931,3340.7559521594903,5.6959888984319305,high_price_high_freq,59176163
185,3525000,5 Claremont Park PH 2,Boston,MA,02118,3525000.0,1533654000000,2018-08-07,2,1.0,869,869,1860,CONDO,RECENTLY_SOLD,869.0,4.0,Back Bay,2018-08-01,2.0,1.0,158,4056.38665132336,217.25,202.69568999999998,3718214.975365288,4278.728395126914,3.718214975365288,high_price_high_freq,59183009
186,3075000,167 Commonwealth Ave APT 9,Boston,MA,02116,3075000.0,1534230000000,2018-08-14,2,2.5,2027,2027,1899,CONDO,RECENTLY_SOLD,2027.0,5.0,Back Bay,2018-08-01,0.8,1.0,119,1517.0202269363592,405.4,202.69568999999998,3243549.233829294,1600.1722909863315,3.243549233829294,high_price_high_freq,59170874
187,2675000,505 Tremont St UNIT 605,Boston,MA,02116,2675000.0,1533193200000,2018-08-02,2,3.0,1743,1743,2003,CONDO,RECENTLY_SOLD,1743.0,5.0,South End,2018-08-01,0.6666666666666666,1.0,15,1534.7102696500287,348.6,202.69568999999998,2821624.1302417438,1618.8319737474146,2.821624130241744,high_price_high_freq,67710107
188,2430000,35 Hanson St # 2,Boston,MA,02118,2430000.0,1534316400000,2018-08-15,3,3.0,2175,2178,1856,TOWNHOUSE,RECENTLY_SOLD,2175.0,7.0,South End,2018-08-01,1.0,1.0013793103448276,162,1117.2413793103449,310.7142857142857,202.69568999999998,2563195.004294369,1178.4804617445375,2.5631950042943688,high_price_high_freq,190072521
189,2500,20 Harvard St # 3,Boston,MA,02129,2500.0,1534359600000,2018-08-15,1,1.0,540,540,1850,CONDO,RECENTLY_SOLD,540.0,2.0,Charlestown,2018-08-01,1.0,1.0,168,4.62962962962963,270.0,202.69568999999998,2637.0318974221905,4.883392402633686,0.0026370318974221906,low_price_high_freq,59099298
190,3325,1313 Washington St APT 402,Boston,MA,02118,3325.0,1533236400000,2018-08-02,1,1.0,816,816,2001,CONDO,RECENTLY_SOLD,816.0,2.0,South End,2018-08-01,1.0,1.0,17,4.074754901960785,408.0,202.69568999999998,3507.2524235715127,4.298103460259207,0.0035072524235715127,high_price_high_freq,63042217
191,3600,45 Upton St,Boston,MA,02118,3600.0,1535396400000,2018-08-27,3,2.5,1672,1742,1899,CONDO,RECENTLY_SOLD,1672.0,6.0,South End,2018-08-01,1.2,1.041866028708134,119,2.15311004784689,278.6666666666667,202.69568999999998,3797.3259322879535,2.2711279499329864,0.0037973259322879537,high_price_high_freq,2127721803
192,1203660,30 Barnes Ave,Boston,MA,02128,1203660.0,1535655600000,2018-08-30,13,3.0,5038,3049,1900,MULTI_FAMILY,RECENTLY_SOLD,5038.0,17.0,East Boston,2018-08-01,4.333333333333333,0.6052004763795157,118,238.9162366018261,296.3529411764706,202.69568999999998,1269635.9254604776,252.01189469243303,1.2696359254604777,low_price_high_freq,59120031
193,1050000,46 Brookley Rd,Boston,MA,02130,1050000.0,1534363200000,2018-08-15,9,3.0,3609,3484,1900,MULTI_FAMILY,RECENTLY_SOLD,3609.0,15.0,Jamaica Plain,2018-08-01,3.0,0.9653643668606262,118,290.93931837073984,240.6,202.69568999999998,1107553.3969173199,306.88650510316427,1.10755339691732,low_price_high_freq,59134903
194,620000,12 Elwyn Rd,Boston,MA,02124,620000.0,1533927600000,2018-08-10,9,3.0,3288,3049,1900,MULTI_FAMILY,RECENTLY_SOLD,3288.0,15.0,South Dorchester,2018-08-01,3.0,0.9273114355231143,118,188.56447688564478,219.2,202.69568999999998,653983.9105607031,198.9002161072698,0.6539839105607032,low_price_high_freq,59105005
195,460000,11 Juliette St,Boston,MA,02122,460000.0,1535439600000,2018-08-28,9,3.0,3552,3321,1905,MULTI_FAMILY,RECENTLY_SOLD,3552.0,15.0,South Dorchester,2018-08-01,3.0,0.9349662162162162,113,129.5045045045045,236.8,202.69568999999998,485213.869125683,136.60300369529364,0.485213869125683,low_price_high_freq,59108709
196,780000,143 Trenton St,Boston,MA,02128,780000.0,1534446000000,2018-08-16,8,3.0,3234,2613,1900,MULTI_FAMILY,RECENTLY_SOLD,3234.0,17.0,East Boston,2018-08-01,2.6666666666666665,0.8079777365491652,118,241.1873840445269,190.23529411764707,202.69568999999998,822753.9519957234,254.40752999249332,0.8227539519957234,low_price_high_freq,59124097
197,1375000,392 Centre St,Boston,MA,02130,1375000.0,1535396400000,2018-08-27,8,3.0,3192,3049,1905,MULTI_FAMILY,RECENTLY_SOLD,3192.0,18.0,Jamaica Plain,2018-08-01,2.6666666666666665,0.9552005012531328,113,430.76441102756894,177.33333333333334,202.69568999999998,1450367.5435822047,454.37579686159296,1.4503675435822048,low_price_high_freq,59131781
198,721500,24 Gardenside St,Boston,MA,02131,721500.0,1535396400000,2018-08-27,7,2.5,2375,6098,1905,SINGLE_FAMILY,RECENTLY_SOLD,2375.0,12.0,Roslindale,2018-08-01,2.8,2.567578947368421,113,303.7894736842105,197.91666666666666,202.69568999999998,761047.405596044,320.44101288254484,0.761047405596044,low_price_high_freq,59145802
199,600000,5002 Washington St,Boston,MA,02132,600000.0,1535122800000,2018-08-24,7,3.0,3800,5637,1900,MULTI_FAMILY,RECENTLY_SOLD,3800.0,15.0,West Roxbury,2018-08-01,2.3333333333333335,1.483421052631579,118,157.89473684210526,253.33333333333334,202.69568999999998,632887.6553813256,166.5493829950857,0.6328876553813256,low_price_high_freq,59161192
200,479000,26 Greenville St,Boston,MA,02119,479000.0,1535612400000,2018-08-30,7,3.0,3655,6969,1885,MULTI_FAMILY,RECENTLY_SOLD,3655.0,14.0,Roxbury,2018-08-01,2.3333333333333335,1.906703146374829,133,131.05335157318743,261.07142857142856,202.69568999999998,505255.3115460916,138.2367473450319,0.5052553115460916,low_price_high_freq,59186580
201,399000,15 Balina Pl,Boston,MA,02124,399000.0,1534921200000,2018-08-22,7,3.0,2184,4907,2016,MULTI_FAMILY,RECENTLY_SOLD,2184.0,11.0,Mattapan,2018-08-01,2.3333333333333335,2.246794871794872,2,182.69230769230768,198.54545454545453,202.69568999999998,420870.29082858155,192.7061771193139,0.4208702908285816,low_price_high_freq,239892338
202,875000,44 Evergreen St,Boston,MA,02130,875000.0,1535137200000,2018-08-24,1,1.0,9999,7840,1900,MULTI_FAMILY,RECENTLY_SOLD,9999.0,15.0,Jamaica Plain,2018-08-01,1.0,0.7840784078407841,118,87.50875087508751,666.6,202.69568999999998,922961.1640977666,92.30534694447111,0.9229611640977666,low_price_high_freq,59131709
203,1275000,29 Goodrich Rd,Boston,MA,02130,1275000.0,1534172400000,2018-08-13,2,1.0,9999,4224,1930,MULTI_FAMILY,RECENTLY_SOLD,9999.0,14.0,Jamaica Plain,2018-08-01,2.0,0.42244224422442245,88,127.51275127512751,714.2142857142857,202.69568999999998,1344886.267685317,134.50207697622932,1.344886267685317,low_price_high_freq,190013483
204,2137500,5 Claremont Park,Boston,MA,02118,2137500.0,1535094000000,2018-08-24,5,3.0,4860,2178,1876,MULTI_FAMILY,RECENTLY_SOLD,4860.0,8.0,Back Bay,2018-08-01,1.6666666666666667,0.44814814814814813,142,439.81481481481484,607.5,202.69568999999998,2254662.272295973,463.9222782502002,2.2546622722959726,high_price_high_freq,59182961
205,1365000,723 Washington St,Boston,MA,02111,1365000.0,1485792000000,2017-01-30,5,2.5,4726,9147,1925,MULTI_FAMILY,SOLD,4726.0,11.0,Brighton,2017-01-01,2.0,1.9354633939906898,92,288.8277613203555,429.6363636363636,197.303202214339,1479171.0764174822,312.98583927581086,1.4791710764174821,low_price_high_freq,59096637
206,795000,28 Leyland St,Boston,MA,02125,795000.0,1484722800000,2017-01-18,9,3.0,4488,3026,1890,MULTI_FAMILY,SOLD,4488.0,20.0,Roxbury,2017-01-01,3.0,0.6742424242424242,127,177.13903743315507,224.4,197.303202214339,861495.2423090832,191.95526789418076,0.8614952423090833,low_price_high_freq,59106365
207,750000,150 Washington St,Boston,MA,02121,750000.0,1483513200000,2017-01-04,12,3.0,4365,5200,1905,MULTI_FAMILY,SOLD,4365.0,18.0,Roxbury,2017-01-01,4.0,1.1912943871706758,112,171.82130584192439,242.5,197.303202214339,812731.3606689464,186.19275158509654,0.8127313606689464,low_price_high_freq,59107543
208,1850000,191 Commonwealth Ave APT 61,Boston,MA,02116,1850000.0,1485435600000,2017-01-26,4,4.0,4072,4072,1872,CONDO,SOLD,4072.0,9.0,Back Bay,2017-01-01,1.0,1.0,145,454.3222003929273,452.44444444444446,197.303202214339,2004737.3563167346,492.32253347660475,2.0047373563167348,high_price_high_freq,59170914
209,550000,1122 River St,Boston,MA,02136,550000.0,1485759600000,2017-01-30,7,5.0,3360,6098,1920,MULTI_FAMILY,SOLD,3360.0,15.0,Hyde Park,2017-01-01,1.4,1.8148809523809524,97,163.6904761904762,224.0,197.303202214339,596002.997823894,177.38184459044464,0.596002997823894,low_price_high_freq,2096329871
210,1700000,33 Mount Vernon St,Boston,MA,02108,1700000.0,1484049600000,2017-01-10,5,5.0,4945,1742,1899,MULTI_FAMILY,SOLD,4945.0,7.0,Beacon Hill,2017-01-01,1.0,0.35227502527805865,118,343.7815975733064,706.4285714285714,197.303202214339,1842191.0841829453,372.53611409159663,1.8421910841829454,low_freq,59101137
211,3750000,1 Avery St PENTHOUSE 3B,Boston,MA,02111,3750000.0,1485241200000,2017-01-24,2,5.0,2971,2971,2000,CONDO,SOLD,2971.0,7.0,Chinatown,2017-01-01,0.4,1.0,17,1262.2012790306294,424.42857142857144,197.303202214339,4063656.803344732,1367.7740839261974,4.063656803344732,low_freq,61319818
212,1525000,1 Worcester Sq APT 2,Boston,MA,02118,1525000.0,1485154800000,2017-01-23,3,4.0,2512,2146,1900,CONDO,SOLD,2512.0,7.0,South End,2017-01-01,0.75,0.8542993630573248,117,607.0859872611464,358.85714285714283,197.303202214339,1652553.7666935243,657.863760626403,1.6525537666935244,high_price_high_freq,59183701
213,608000,64 Thetford Ave,Boston,MA,02124,608000.0,1484208000000,2017-01-12,8,4.0,3595,6000,1900,MULTI_FAMILY,SOLD,3595.0,15.0,Mattapan,2017-01-01,2.0,1.6689847009735743,117,169.12378303198886,239.66666666666666,197.303202214339,658854.2230489592,183.26960307342398,0.6588542230489591,low_price_high_freq,59112259
214,1100000,5 Mark St,Boston,MA,02130,1100000.0,1483689600000,2017-01-06,9,4.0,3179,2178,1900,MULTI_FAMILY,SOLD,3179.0,15.0,Jamaica Plain,2017-01-01,2.25,0.6851211072664359,117,346.02076124567475,211.93333333333334,197.303202214339,1192005.995647788,374.96256547586916,1.192005995647788,low_price_high_freq,59131392
215,1285000,430 W Roxbury Pkwy,Boston,MA,02132,1285000.0,1485743400000,2017-01-30,4,4.0,3100,11400,2016,SINGLE_FAMILY,SOLD,3100.0,10.0,West Roxbury,2017-01-01,1.0,3.6774193548387095,1,414.51612903225805,310.0,197.303202214339,1392479.7312794616,449.18701009014893,1.3924797312794617,low_price_high_freq,2096319455
216,405000,37 Wachusett St # 3,Boston,MA,02130,405000.0,1484031600000,2017-01-10,3,1.0,894,100000000,1905,CONDO,SOLD,894.0,5.0,Jamaica Plain,2017-01-01,3.0,111856.82326621925,112,453.02013422818794,178.8,197.303202214339,438874.934761231,490.91156013560516,0.438874934761231,low_price_high_freq,67096266
217,2900,4 Bucknam St # 3,Roxbury Crossing,MA,02120,2900.0,1484550000000,2017-01-16,4,1.0,1050,100000000,1910,APARTMENT,SOLD,1050.0,10.0,Jamaica Plain,2017-01-01,4.0,95238.09523809524,107,2.761904761904762,105.0,197.303202214339,3142.5612612532595,2.992915486907866,0.0031425612612532594,low_price_high_freq,2126747487
218,410000,31 Queensberry St APT 22,Boston,MA,02215,410000.0,1485435600000,2017-01-26,1,1.0,484,9999999,1925,MULTI_FAMILY,SOLD,484.0,3.0,Kenmore,2017-01-01,1.0,20661.154958677685,92,847.1074380165289,161.33333333333334,197.303202214339,444293.14383235737,917.961040975945,0.44429314383235735,low_freq,59168091
219,799900,38 Mount Vernon St,Boston,MA,02108,799900.0,1484895600000,2017-01-20,4,3.0,2298,21780,1900,MULTI_FAMILY,SOLD,2298.0,8.0,Beacon Hill,2017-01-01,1.3333333333333333,9.47780678851175,117,348.0852915578764,287.25,197.303202214339,866805.0871987869,377.1997768489064,0.8668050871987869,low_freq,59095846
220,562500,985 Metropolitan Ave,Boston,MA,02136,562500.0,1485846000000,2017-01-31,4,3.5,3000,11761,1900,SINGLE_FAMILY,SOLD,3000.0,9.0,Hyde Park,2017-01-01,1.1428571428571428,3.9203333333333332,117,187.5,333.3333333333333,197.303202214339,609548.5205017098,203.1828401672366,0.6095485205017098,low_price_high_freq,59124861
221,850000,255 Moss Hill Rd,Boston,MA,02130,850000.0,1484254800000,2017-01-12,3,3.0,2800,10890,1960,SINGLE_FAMILY,SOLD,2800.0,9.0,Jamaica Plain,2017-01-01,1.0,3.8892857142857142,57,303.57142857142856,311.1111111111111,197.303202214339,921095.5420914727,328.96269360409735,0.9210955420914727,low_price_high_freq,59135129
222,1040000,15 Priscilla Rd,Chestnut Hill,MA,02467,1040000.0,1484722800000,2017-01-18,3,3.0,2081,10018,1966,SINGLE_FAMILY,SOLD,2081.0,7.0,Brighton,2017-01-01,1.0,4.814031715521384,51,499.75973089860645,297.2857142857143,197.303202214339,1126987.4867942722,541.5605414676945,1.1269874867942722,low_price_high_freq,56316797
223,437000,198 Stratford St # 2,Boston,MA,02132,437000.0,1484913600000,2017-01-20,2,1.0,1688,10018,1920,MULTI_FAMILY,SOLD,1688.0,8.0,West Roxbury,2017-01-01,2.0,5.934834123222749,97,258.8862559241706,211.0,197.303202214339,473551.47281643946,280.5399720476537,0.47355147281643944,low_price_high_freq,190073649
224,370000,15 Ralwood Rd,Boston,MA,02136,370000.0,1485867600000,2017-01-31,4,2.0,1523,10000,1957,SINGLE_FAMILY,SOLD,1523.0,8.0,Hyde Park,2017-01-01,2.0,6.5659881812212735,60,242.94156270518712,190.375,197.303202214339,400947.4712633469,263.2616357605692,0.4009474712633469,low_price_high_freq,59140153
225,610000,80 Mount Vernon St APT 2,Boston,MA,02108,610000.0,1484722800000,2017-01-18,1,1.0,516,9997,1880,MULTI_FAMILY,SOLD,516.0,3.0,Beacon Hill,2017-01-01,1.0,19.374031007751938,137,1182.1705426356589,172.0,197.303202214339,661021.5066774098,1281.0494315453677,0.6610215066774098,low_freq,59174841
226,12536543,888 Washington St,Boston,MA,02111,12536543.0,1485849600000,2017-01-31,4,1.5,1586,4792,1935,SINGLE_FAMILY,SOLD,1586.0,8.0,South Dorchester,2017-01-01,2.6666666666666665,3.021437578814628,82,7904.503783102144,198.25,197.303202214339,13585122.200633006,8565.650820071252,13.585122200633005,low_price_high_freq,81376925
227,6500000,300 Boylston St UNIT 702,Boston,MA,02116,6500000.0,1484640000000,2017-01-17,2,2.5,2429,2429,1988,MULTI_FAMILY,SOLD,2429.0,5.0,Back Bay,2017-01-01,0.8,1.0,29,2675.9983532317824,485.8,197.303202214339,7043671.792464202,2899.823710359902,7.0436717924642025,high_price_high_freq,59166118
228,5550000,191 Commonwealth Ave APT 41,Boston,MA,02116,5550000.0,1483948800000,2017-01-09,3,2.5,3136,2836,1899,CONDO,SOLD,3136.0,8.0,Back Bay,2017-01-01,1.2,0.9043367346938775,118,1769.7704081632653,392.0,197.303202214339,6014212.068950203,1917.797215864223,6.014212068950203,high_price_high_freq,59170909
229,2646250,400 Stuart St # 20D,Boston,MA,02116,2646250.0,1484640000000,2017-01-17,2,2.5,1439,1439,2009,CONDO,SOLD,1439.0,4.0,Back Bay,2017-01-01,0.8,1.0,8,1838.950660180681,359.75,197.303202214339,2867587.1508935993,1992.7638296689363,2.8675871508935993,high_price_high_freq,102988084
230,1800,40 1/2 Glenway St,Boston,MA,02121,1800.0,1483254000000,2017-01-01,4,2.0,2056,2145,1905,MULTI_FAMILY,SOLD,2056.0,9.0,Roxbury,2017-01-01,2.0,1.0432879377431907,112,0.8754863813229572,228.44444444444446,197.303202214339,1950.5552656054713,0.9487136505863187,0.0019505552656054713,low_price_high_freq,59110725
231,3100,78 Southbourne Rd,Boston,MA,02130,3100.0,1483254000000,2017-01-01,2,2.0,910,2592,1900,SINGLE_FAMILY,SOLD,910.0,6.0,Jamaica Plain,2017-01-01,1.0,2.8483516483516484,117,3.4065934065934065,151.66666666666666,197.303202214339,3359.289624098312,3.691527059448694,0.0033592896240983118,low_price_high_freq,59136293
232,3200,839 Parker St,Boston,MA,02120,3200.0,1485763200000,2017-01-30,3,1.0,1100,4791,1900,MULTI_FAMILY,SOLD,1100.0,21.0,Mission Hill,2017-01-01,3.0,4.3554545454545455,117,2.909090909090909,52.38095238095238,197.303202214339,3467.653805520838,3.152412550473489,0.0034676538055208378,low_freq,59188105
233,518000,44 Arbutus St,Boston,MA,02124,518000.0,1485327600000,2017-01-25,12,3.0,3543,2613,1910,MULTI_FAMILY,SOLD,3543.0,18.0,Mattapan,2017-01-01,4.0,0.7375105842506351,107,146.20378210556026,196.83333333333334,197.303202214339,561326.4597686856,158.43253168746418,0.5613264597686857,low_price_high_freq,59102149
234,636000,5 Vassar St,Boston,MA,02121,636000.0,1484204400000,2017-01-12,9,3.0,3249,3484,1905,MULTI_FAMILY,SOLD,3249.0,15.0,South Dorchester,2017-01-01,3.0,1.072329947676208,112,195.75253924284397,216.6,197.303202214339,689196.1938472666,212.12563676431722,0.6891961938472666,low_price_high_freq,59110101
235,700000,992 River St,Boston,MA,02136,700000.0,1485864000000,2017-01-31,8,3.0,3555,3500,1900,MULTI_FAMILY,SOLD,3555.0,17.0,Hyde Park,2017-01-01,2.6666666666666665,0.9845288326300985,117,196.9057665260197,209.11764705882354,197.303202214339,758549.2699576833,213.3753220696718,0.7585492699576832,low_price_high_freq,59124636
236,375266,141 Draper St,Boston,MA,02122,375266.0,1483704000000,2017-01-06,8,3.0,3483,4425,1902,MULTI_FAMILY,SOLD,3483.0,12.0,South Dorchester,2017-01-01,2.6666666666666665,1.2704565030146426,115,107.74217628481195,290.25,197.303202214339,406653.92905705713,116.7539273778516,0.4066539290570571,low_price_high_freq,59108367
237,775000,92 Sawyer Ave,Boston,MA,02125,775000.0,1485504000000,2017-01-27,8,3.0,3672,7405,1905,MULTI_FAMILY,SOLD,3672.0,17.0,North Dorchester,2017-01-01,2.6666666666666665,2.0166122004357296,112,211.0566448801743,216.0,197.303202214339,839822.4060245779,228.70980556224887,0.8398224060245779,low_price_high_freq,59108593
238,406000,16 Norwell St,Boston,MA,02121,406000.0,1485781200000,2017-01-30,8,3.0,2627,1657,1890,MULTI_FAMILY,SOLD,2627.0,14.0,South Dorchester,2017-01-01,2.6666666666666665,0.6307575180814617,127,154.5489151122954,187.64285714285714,197.303202214339,439958.57657545636,167.4756667588338,0.43995857657545634,low_price_high_freq,59110119
239,430000,26 Abbotsford St,Boston,MA,02121,430000.0,1484686800000,2017-01-17,7,2.0,3255,5662,1900,SINGLE_FAMILY,SOLD,3255.0,11.0,Roxbury,2017-01-01,3.5,1.7394777265745007,117,132.10445468509985,295.90909090909093,197.303202214339,465965.98011686257,143.15391094220047,0.4659659801168626,low_price_high_freq,59113826
240,1125000,21 Portina Rd,Boston,MA,02135,1125000.0,1485349200000,2017-01-25,7,3.0,3722,5227,1920,MULTI_FAMILY,SOLD,3722.0,12.0,Brighton,2017-01-01,2.3333333333333335,1.4043524986566363,97,302.25685115529285,310.1666666666667,197.303202214339,1219097.0410034196,327.53816254793645,1.2190970410034196,low_price_high_freq,59095894
241,1950000,154 Moss Hill Rd,Boston,MA,02130,1950000.0,1524250800000,2018-04-20,6,4.5,4719,24829,1930,SINGLE_FAMILY,RECENTLY_SOLD,4719.0,11.0,Jamaica Plain,2018-04-01,1.3333333333333333,5.261496079677898,88,413.22314049586777,429.0,213.115671551055,1956316.4781155963,414.5616609696114,1.9563164781155964,low_price_high_freq,59131319
242,1555000,216 Almont St # B,Mattapan,MA,02126,1555000.0,1523516400000,2018-04-12,4,3.5,4643,6759,1994,CONDO,RECENTLY_SOLD,4643.0,12.0,West Roxbury,2018-04-01,1.1428571428571428,1.4557398233900496,24,334.91277191471033,386.9166666666667,213.115671551055,1560036.9863947446,335.9976279118554,1.5600369863947445,low_price_high_freq,59210532
243,172500,10 Holborn St,Boston,MA,02121,172500.0,1522825200000,2018-04-04,6,3.0,4416,2300,1910,MULTI_FAMILY,RECENTLY_SOLD,4416.0,20.0,Roxbury,2018-04-01,2.0,0.5208333333333334,108,39.0625,220.8,213.115671551055,173058.76537176428,39.18903201353358,0.1730587653717643,low_price_high_freq,59110883
244,3000000,17 Cumberland St,Boston,MA,02115,3000000.0,1524855600000,2018-04-27,4,4.0,4069,2613,1870,MULTI_FAMILY,RECENTLY_SOLD,4069.0,10.0,Back Bay,2018-04-01,1.0,0.6421725239616614,148,737.2818874416319,406.9,213.115671551055,3009717.6586393784,739.6701053426833,3.0097176586393783,high_price_high_freq,59172994
245,965000,47 Beaumont St,Boston,MA,02124,965000.0,1522695600000,2018-04-02,6,4.0,4034,9681,1935,MULTI_FAMILY,RECENTLY_SOLD,4034.0,10.0,South Dorchester,2018-04-01,1.5,2.3998512642538423,83,239.21665840356965,403.4,213.115671551055,968125.8468623335,239.99153367930924,0.9681258468623335,low_price_high_freq,59117089
246,985000,308 Bunker Hill St,Boston,MA,02129,985000.0,1522738800000,2018-04-03,5,3.0,3996,2018,1880,MULTI_FAMILY,RECENTLY_SOLD,3996.0,17.0,Charlestown,2018-04-01,1.6666666666666667,0.505005005005005,138,246.4964964964965,235.05882352941177,213.115671551055,988190.6312532625,247.2949527660817,0.9881906312532626,low_price_high_freq,59100390
247,3125000,29 Dwight St,Boston,MA,02118,3125000.0,1523390400000,2018-04-10,4,5.0,3720,1306,1890,TOWNHOUSE,RECENTLY_SOLD,3720.0,15.0,South End,2018-04-01,0.8,0.3510752688172043,128,840.0537634408602,248.0,213.115671551055,3135122.561082686,842.7748820114747,3.1351225610826856,high_price_high_freq,59181909
248,2350000,125 Mount Vernon St,Boston,MA,02108,2350000.0,1523516400000,2018-04-12,4,5.0,4000,871,1807,CONDO,RECENTLY_SOLD,4000.0,6.0,Beacon Hill,2018-04-01,0.8,0.21775,211,587.5,666.6666666666666,213.115671551055,2357612.16593418,589.4030414835449,2.3576121659341798,low_freq,118324598
249,2150000,32 Commonwealth Ave APT 1,Boston,MA,02116,2150000.0,1523948400000,2018-04-17,3,4.0,2153,2153,1900,CONDO,RECENTLY_SOLD,2153.0,7.0,Back Bay,2018-04-01,0.75,1.0,118,998.6065954482118,307.57142857142856,213.115671551055,2156964.322024888,1001.841301451411,2.156964322024888,high_price_high_freq,59212022
